datetime,country,inv_type,banner_type,exchange,ad_size,is_video,video_duration,placement_type,spend,impressions,clicks,installs,installs_cta,buys_d1,buys_d3,buys_d7,revenue_d1,revenue_d3,revenue_d7,buyers_d1,buyers_d3,buyers_d7
2023-11-05,CA,in_app,image,Mintegral,xlarge,0,0,banner static,24.76141,141393,101,7,0,1,1,1,0.725218939,0.725218939,0.725218939,1,1,1
2023-11-11,DE,in_app,vast,Vungle,interstitial,1,42,rewarded video,65.94912,6373,6009,1,1,0,0,0,0,0,0,0,0,0
2023-11-13,GB,in_app,vast,DT Exchange,interstitial,1,30,interstitial video,35.65693,3549,1461,4,4,0,0,0,0,0,0,0,0,0
2023-11-10,US,in_app,image,DT Exchange,xlarge,0,0,banner static,135.953,640451,514,36,0,5,7,12,14.94,22.92,50.87,1,1,1
2023-11-18,DE,in_app,image,Chartboost,leaderboard,0,0,banner static,0.31304,5494,7,1,0,0,0,0,0,0,0,0,0,0
2023-11-21,GB,in_app,image,Bidmachine D,leaderboard,0,0,banner static,0.03465,9939,45,0,0,0,0,0,0,0,0,0,0,0
2023-11-11,US,in_app,vast,AppLovin,interstitial,1,30,rewarded video,11.53163,482,441,0,0,0,0,0,0,0,0,0,0,0
2023-11-18,DE,in_app,image,DT Exchange,interstitial,0,0,interstitial static,0.66944,192,52,0,0,0,0,0,0,0,0,0,0,0
2023-11-25,CA,in_app,vast,Vungle,interstitial_landscape,1,30,interstitial video,7.30597,818,513,0,0,0,0,0,0,0,0,0,0,0
2023-11-25,DE,in_app,image,Mintegral,mpu,0,0,banner static,1.29874,19931,9,6,0,0,1,2,0,1.088025673,4.371989714,0,1,1
2023-11-26,DE,in_app,image,Bidmachine D,leaderboard,0,0,banner static,0.15752,3172,8,0,0,0,0,0,0,0,0,0,0,0
2023-12-03,GB,in_app,image,DT Exchange,interstitial,0,0,interstitial static,12.44143,1532,603,4,4,0,0,0,0,0,0,0,0,0
2023-12-01,US,in_app,vast,DT Exchange,interstitial_landscape,1,30,interstitial video,55.14528,1954,951,2,2,0,0,0,0,0,0,0,0,0
2023-11-04,US,in_app,vast,Bidmachine D,interstitial,1,30,interstitial video,24.11611,1838,169,0,0,0,0,0,0,0,0,0,0,0
2023-11-05,US,in_app,vast,IronSource,interstitial,1,30,interstitial video,40.78211,3754,428,2,0,0,0,0,0,0,0,0,0,0
2023-11-04,GB,in_app,vast,Vungle,interstitial_landscape,1,28,interstitial video,3.20165,236,154,1,1,0,0,0,0,0,0,0,0,0
2023-11-30,DE,in_app,image,AppLovin,xlarge,0,0,banner static,8.75086,124243,182,15,0,0,0,0,0,0,0,0,0,0
2023-11-24,US,in_app,vast,IronSource,interstitial_landscape,1,30,interstitial video,2.897,202,50,0,0,0,0,0,0,0,0,0,0,0
2023-11-28,DE,in_app,native,PubNative,native,0,0,banner static,2.49646,33849,20,2,0,0,0,0,0,0,0,0,0,0
2023-11-27,GB,in_app,image,Display.io,interstitial,0,0,interstitial static,1.27042,2088,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-09,US,in_app,image,Chartboost,leaderboard,0,0,banner static,0.07031,1737,1,0,0,0,0,0,0,0,0,0,0,0
2023-11-03,US,in_app,image,Inmobi,xlarge,0,0,banner static,373.69133,1239828,550,140,0,2,12,27,2.98,49.88,210.7,2,4,6
2023-11-28,CA,in_app,image,Rakuten,mpu,0,0,banner static,0.01041,11,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-18,DE,in_app,vast,Vungle,interstitial,1,42,rewarded video,52.88462,4672,4428,11,11,0,0,0,0,0,0,0,0,0
2023-11-11,DE,in_app,vast,DT Exchange,interstitial_landscape,1,30,interstitial video,0.06695,13,9,0,0,0,0,0,0,0,0,0,0,0
2023-11-25,GB,in_app,image,DT Exchange,xlarge,0,0,banner static,3.5443,96143,39,10,0,0,0,0,0,0,0,0,0,0
2023-11-23,US,in_app,vast,Unity,interstitial,1,45,rewarded video,3.93854,255,138,0,0,0,0,0,0,0,0,0,0,0
2023-11-29,US,in_app,vast,Bidmachine D,interstitial,1,30,interstitial video,25.80618,1504,209,0,0,0,0,0,0,0,0,0,0,0
2023-11-17,DE,in_app,native,PubNative,native,0,0,banner static,9.17023,114708,78,7,0,0,0,0,0,0,0,0,0,0
2023-12-01,GB,in_app,image,Inmobi,leaderboard,0,0,banner static,0.59122,19634,20,1,0,0,0,0,0,0,0,0,0,0
2023-11-16,GB,in_app,image,Google,mpu,0,0,banner static,0.13389,1665,2,0,0,0,0,0,0,0,0,0,0,0
2023-11-18,GB,in_app,image,Bidmachine D,xlarge,0,0,banner static,1.81833,53461,106,2,1,0,0,0,0,0,0,0,0,0
2023-11-12,GB,in_app,native,Inmobi,native,0,0,banner static,0.05585,3923,5,0,0,0,0,0,0,0,0,0,0,0
2023-11-18,US,in_app,vast,Unity,interstitial,1,30,rewarded video,24.94298,1733,571,2,2,0,0,0,0,0,0,0,0,0
2023-11-26,US,in_app,vast,Inmobi,interstitial_landscape,1,30,interstitial video,12.12982,789,225,0,0,0,0,0,0,0,0,0,0,0
2023-11-22,DE,in_app,image,PubNative,interstitial_landscape,0,0,interstitial static,0.00462,5,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-27,DE,in_app,image,Ogury,interstitial,0,0,interstitial static,2.10069,229,90,0,0,0,0,0,0,0,0,0,0,0
2023-12-03,CA,in_app,vast,Unity,interstitial_landscape,1,30,rewarded video,3.47774,453,98,1,1,0,0,0,0,0,0,0,0,0
2023-11-21,GB,in_app,image,Google,leaderboard,0,0,banner static,0.05384,4983,13,1,0,0,0,0,0,0,0,0,0,0
2023-11-23,DE,in_app,vast,AppLovin,interstitial_landscape,1,42,interstitial video,0.00199,1,1,0,0,0,0,0,0,0,0,0,0,0
2023-11-11,US,in_app,vast,IronSource,interstitial_landscape,1,30,rewarded video,0.67582,80,11,0,0,0,0,0,0,0,0,0,0,0
2023-11-15,US,in_app,vast,IronSource,interstitial_landscape,1,30,rewarded video,9.17683,722,111,0,0,0,0,0,0,0,0,0,0,0
2023-11-17,GB,in_app,image,Inmobi,xlarge,0,0,banner static,4.50302,91087,46,4,0,0,0,0,0,0,0,0,0,0
2023-11-14,CA,in_app,image,Bidmachine D,mpu,0,0,banner static,0.01391,26,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25,US,in_app,vast,DT Exchange,interstitial,1,30,rewarded video,10.51482,502,221,0,0,0,0,0,0,0,0,0,0,0
2023-11-09,DE,in_app,image,MobilityWare,xlarge,0,0,banner static,0.44189,4696,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-01,GB,in_app,native,Inmobi,native,0,0,banner static,0.21957,10200,13,0,0,0,0,0,0,0,0,0,0,0
2023-11-03,GB,in_app,vast,Vungle,interstitial,1,27,interstitial video,14.48832,1360,921,3,3,0,0,0,0,0,0,0,0,0
2023-11-23,GB,in_app,image,Google,xlarge,0,0,banner static,2.81496,110255,174,6,0,1,1,1,2.489999337,2.489999337,2.489999337,1,1,1
2023-11-28,US,in_app,vast,MobilityWare,interstitial,1,30,interstitial video,0.89234,99,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-26,CA,in_app,native,IronSource,native,0,0,banner static,0.03988,3115,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-02,MX,in_app,vast,Mintegral,interstitial_landscape,1,30,rewarded video,6.91444,522,446,2,2,0,0,0,0,0,0,0,0,0
2023-11-23,GB,in_app,image,Google,interstitial_landscape,0,0,interstitial static,0.86601,143,60,0,0,0,0,0,0,0,0,0,0,0
2023-11-05,DE,in_app,vast,Unity,interstitial_landscape,1,28,interstitial video,0.49963,167,93,0,0,0,0,0,0,0,0,0,0,0
2023-11-27,US,in_app,native,Google,native,0,0,banner static,0.2048,2885,10,0,0,0,0,0,0,0,0,0,0,0
2023-11-11,CA,in_app,vast,Inmobi,interstitial_landscape,1,30,interstitial video,0.24818,39,8,1,1,0,0,0,0,0,0,0,0,0
2023-11-08,DE,in_app,image,Ogury,interstitial,0,0,interstitial static,1.13359,176,64,0,0,0,0,0,0,0,0,0,0,0
2023-11-17,GB,in_app,image,Chartboost,leaderboard,0,0,banner static,0.09487,8006,14,0,0,0,0,0,0,0,0,0,0,0
2023-11-28,GB,in_app,image,Bidmachine D,leaderboard,0,0,banner static,0.09061,13229,88,1,1,0,0,0,0,0,0,0,0,0
2023-11-26,US,in_app,vast,DT Exchange,interstitial,1,45,interstitial video,9.55782,448,181,0,0,0,0,0,0,0,0,0,0,0
2023-11-12,DE,in_app,image,Chartboost,interstitial,0,0,interstitial static,0.09798,35,4,0,0,0,0,0,0,0,0,0,0,0
2023-11-06,GB,in_app,image,MobilityWare,xlarge,0,0,banner static,0.5207,3879,1,1,0,0,0,0,0,0,0,0,0,0
2023-11-15,CA,in_app,image,DT Exchange,leaderboard,0,0,banner static,1.08228,15715,11,0,0,0,0,0,0,0,0,0,0,0
2023-11-14,CA,in_app,image,Unity,mpu,0,0,banner static,0.00027,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-27,DE,in_app,image,Bidmachine D,xlarge,0,0,banner static,4.33416,41866,21,15,0,3,6,9,6.526535614,13.0396656,29.34397624,2,2,2
2023-11-18,US,in_app,image,Mintegral,leaderboard,0,0,banner static,0.17878,5336,13,0,0,0,0,0,0,0,0,0,0,0
2023-11-07,GB,in_app,image,Ogury,interstitial,0,0,interstitial static,4.30824,488,193,0,0,0,0,0,0,0,0,0,0,0
2023-11-03,DE,in_app,image,Vungle,interstitial,0,0,interstitial static,19.70468,2639,1027,2,1,0,0,0,0,0,0,0,0,0
2023-11-22,CA,in_app,vast,Vungle,interstitial_landscape,1,30,interstitial video,2.56989,323,218,0,0,0,0,0,0,0,0,0,0,0
2023-12-02,CA,in_app,image,DT Exchange,mpu,0,0,banner static,2.67907,9438,5,2,0,0,0,0,0,0,0,0,0,0
2023-11-11,CA,in_app,vast,Mintegral,interstitial,1,30,interstitial video,9.89054,1374,386,0,0,0,0,0,0,0,0,0,0,0
2023-12-03,DE,in_app,vast,PubNative,interstitial,1,30,interstitial video,0.32465,58,19,0,0,0,0,0,0,0,0,0,0,0
2023-11-10,DE,in_app,image,Bidmachine D,xlarge,0,0,banner static,4.5899,56502,34,6,0,0,3,3,0,7.45640202,7.45640202,0,1,1
2023-11-02,MX,in_app,vast,Vungle,interstitial_landscape,1,30,interstitial video,13.22205,3049,2511,4,4,0,0,0,0,0,0,0,0,0
2023-11-20,DE,in_app,vast,DT Exchange,interstitial,1,30,rewarded video,6.05145,504,219,0,0,0,0,0,0,0,0,0,0,0
2023-11-04,CA,in_app,image,Unity,xlarge,0,0,banner static,57.84343,182134,317,24,0,1,1,1,2.91848005,2.91848005,2.91848005,1,1,1
2023-11-08,US,in_app,image,Unity,xlarge,0,0,banner static,75.95146,170838,218,29,0,0,0,0,0,0,0,0,0,0
2023-12-01,US,in_app,image,IronSource,xlarge,0,0,banner static,57.87453,270537,158,10,1,0,0,0,0,0,0,0,0,0
2023-11-03,GB,in_app,image,IronSource,xlarge,0,0,banner static,4.23085,60536,48,4,0,1,1,1,7.29998172,7.29998172,7.29998172,1,1,1
2023-11-24,GB,in_app,vast,Inmobi,interstitial,1,30,rewarded video,1.38635,379,175,1,1,0,0,0,0,0,0,0,0,0
2023-11-18,CA,in_app,image,Inmobi,mpu,0,0,banner static,0.01763,157,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-30,GB,in_app,image,DT Exchange,mpu,0,0,banner static,0.00955,167,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-18,CA,in_app,image,DT Exchange,leaderboard,0,0,banner static,0.69583,14410,26,0,0,0,0,0,0,0,0,0,0,0
2023-11-19,US,in_app,image,Inmobi,xlarge,0,0,banner static,72.45094,320518,138,32,0,4,7,21,63.96,76.91,220.74,2,3,3
2023-11-09,CA,in_app,vast,Unity,interstitial,1,30,rewarded video,9.16243,1085,354,2,2,0,0,0,0,0,0,0,0,0
2023-11-03,CA,in_app,vast,DT Exchange,interstitial,1,27,interstitial video,12.09682,1464,457,0,0,0,0,0,0,0,0,0,0,0
2023-11-08,GB,in_app,image,DT Exchange,mpu,0,0,banner static,0.10548,1413,1,0,0,0,0,0,0,0,0,0,0,0
2023-11-02,CA,in_app,vast,Vungle,interstitial,1,30,interstitial video,258.7625,25674,16740,11,11,0,0,0,0,0,0,0,0,0
2023-11-27,GB,in_app,image,Inmobi,interstitial,0,0,interstitial static,0.60101,81,13,1,0,0,0,0,0,0,0,0,0,0
2023-11-13,DE,in_app,image,Google,leaderboard,0,0,banner static,0.23552,21674,35,0,0,0,0,0,0,0,0,0,0,0
2023-11-13,CA,in_app,vast,Unity,interstitial,1,30,interstitial video,13.95905,1794,702,2,1,0,0,0,0,0,0,0,0,0
2023-11-12,CA,in_app,image,DT Exchange,mpu,0,0,banner static,0.16102,2725,1,0,0,0,0,0,0,0,0,0,0,0
2023-11-03,DE,in_app,image,PubNative,mpu,0,0,banner static,1.22921,7393,3,1,0,0,0,0,0,0,0,0,0,0
2023-11-24,GB,in_app,image,DT Exchange,xlarge,0,0,banner static,4.00545,108726,66,6,0,0,0,0,0,0,0,0,0,0
2023-12-02,DE,in_app,vast,PubNative,interstitial,1,30,interstitial video,0.52881,117,16,0,0,0,0,0,0,0,0,0,0,0
2023-11-23,CA,in_app,image,Mintegral,leaderboard,0,0,banner static,0.1922,6988,13,0,0,0,0,0,0,0,0,0,0,0
2023-11-09,US,in_app,image,IronSource,leaderboard,0,0,banner static,0.02544,272,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-05,FR,in_app,image,AppLovin,mpu,0,0,banner static,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-11-28,DE,in_app,vast,Chartboost,interstitial,1,30,interstitial video,0.42585,118,21,0,0,0,0,0,0,0,0,0,0,0
2023-11-23,DE,in_app,native,Mintegral,native,0,0,banner static,0.02541,323,1,0,0,0,0,0,0,0,0,0,0,0
2023-11-23,US,in_app,vast,IronSource,interstitial_landscape,1,30,rewarded video,0.57484,112,12,0,0,0,0,0,0,0,0,0,0,0
2023-11-23,GB,in_app,vast,MobilityWare,interstitial,1,30,interstitial video,0.92577,46,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-30,GB,in_app,image,Google,xlarge,0,0,banner static,6.50798,220021,301,8,0,6,8,8,26.61734704,32.94144566,32.94144566,1,1,1
2023-11-11,DE,in_app,image,Google,leaderboard,0,0,banner static,0.22146,19912,13,0,0,0,0,0,0,0,0,0,0,0
2023-11-27,CA,in_app,image,Bidmachine D,xlarge,0,0,banner static,2.86239,28872,20,3,0,0,0,0,0,0,0,0,0,0
2023-11-20,GB,in_app,vast,Vungle,interstitial,1,30,interstitial video,23.7667,1982,1322,7,7,0,0,0,0,0,0,0,0,0
2023-11-07,DE,in_app,image,Mintegral,interstitial_landscape,0,0,interstitial static,2.68415,600,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-16,CA,in_app,image,Google,mpu,0,0,banner static,0.15555,2324,4,1,1,0,0,0,0,0,0,0,0,0
2023-12-01,GB,in_app,image,Unity,xlarge,0,0,banner static,4.36841,18803,37,6,0,0,0,0,0,0,0,0,0,0
2023-11-27,DE,in_app,image,Inmobi,xlarge,0,0,banner static,0.20779,6338,5,1,0,0,0,0,0,0,0,0,0,0
2023-11-11,US,in_app,vast,Chartboost,interstitial,1,30,rewarded video,4.55226,315,70,0,0,0,0,0,0,0,0,0,0,0
2023-11-09,GB,in_app,image,Bidmachine D,interstitial_landscape,0,0,interstitial static,0.32801,40,20,0,0,0,0,0,0,0,0,0,0,0
2023-11-12,DE,in_app,image,PubMatic,mpu,0,0,banner static,0.10561,588,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-24,DE,in_app,vast,IronSource,interstitial,1,30,rewarded video,0.06069,33,9,0,0,0,0,0,0,0,0,0,0,0
2023-11-19,US,in_app,vast,Vungle,interstitial,1,30,interstitial video,500.31454,24662,20585,33,31,0,0,0,0,0,0,0,0,0
2023-11-28,US,in_app,image,DT Exchange,leaderboard,0,0,banner static,0.99564,11071,17,0,0,0,0,0,0,0,0,0,0,0
2023-11-04,MX,in_app,vast,Unity,interstitial,1,27,interstitial video,16.34198,3787,2257,8,8,0,0,0,0,0,0,0,0,0
2023-11-08,DE,in_app,image,PubMatic,xlarge,0,0,banner static,12.78775,43532,23,5,0,0,0,0,0,0,0,0,0,0
2023-11-16,CA,in_app,vast,Vungle,interstitial_landscape,1,30,interstitial video,6.56997,710,442,0,0,0,0,0,0,0,0,0,0,0
2023-11-03,GB,in_app,image,Mintegral,mpu,0,0,banner static,0.0096,236,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-09,US,in_app,vast,DT Exchange,interstitial_landscape,1,30,interstitial video,7.39276,450,224,1,1,0,0,0,0,0,0,0,0,0
2023-11-14,DE,in_app,native,IronSource,native,0,0,banner static,0.14605,2848,1,1,0,0,0,0,0,0,0,0,0,0
2023-11-15,GB,in_app,image,Bidmachine D,leaderboard,0,0,banner static,0.06164,3992,41,0,0,0,0,0,0,0,0,0,0,0
2023-11-16,US,in_app,vast,Vungle,interstitial_landscape,1,30,interstitial video,32.50039,1762,1532,2,2,0,0,0,0,0,0,0,0,0
2023-11-04,DE,in_app,vast,Vungle,interstitial,1,30,rewarded video,96.29774,11712,10102,8,8,0,0,0,0,0,0,0,0,0
2023-11-11,GB,in_app,vast,Unity,interstitial_landscape,1,28,interstitial video,0.99212,90,43,0,0,0,0,0,0,0,0,0,0,0
2023-11-03,GB,in_app,image,Vungle,interstitial,0,0,interstitial static,53.14845,4950,1230,2,1,0,0,0,0,0,0,0,0,0
2023-11-04,US,in_app,image,IronSource,xlarge,0,0,banner static,33.23644,182780,90,8,0,0,0,1,0,0,2.99,0,0,1
2023-11-03,MX,in_app,vast,Unity,interstitial_landscape,1,28,interstitial video,6.20828,1762,1031,1,1,0,0,0,0,0,0,0,0,0
2023-11-04,MX,in_app,vast,IronSource,interstitial,1,30,rewarded video,1.01599,70,36,1,1,0,0,0,0,0,0,0,0,0
2023-11-01,US,in_app,vast,Mintegral,interstitial,1,30,interstitial video,1137.90191,65370,54311,63,60,1,1,2,2.99,2.99,5.98,1,1,1
2023-11-08,US,in_app,vast,DT Exchange,interstitial,1,30,rewarded video,52.9288,2845,1196,2,1,0,0,0,0,0,0,0,0,0
2023-11-28,US,in_app,image,Inmobi,leaderboard,0,0,banner static,40.91444,182445,61,21,0,2,5,5,8.98,16.95,16.95,1,1,1
2023-11-21,CA,in_app,image,Google,xlarge,0,0,banner static,1.52401,27038,52,2,0,0,0,0,0,0,0,0,0,0
2023-11-04,US,in_app,vast,Vungle,interstitial,1,30,interstitial video,1704.64372,107263,92686,155,150,14,26,32,60.85,115.73,154.67,4,5,5
2023-11-12,US,in_app,vast,Unity,interstitial,1,30,interstitial video,629.92223,30654,19058,46,39,0,0,0,0,0,0,0,0,0
2023-11-22,CA,in_app,image,AppLovin,xlarge,0,0,banner static,12.17869,172376,81,6,0,0,0,0,0,0,0,0,0,0
2023-11-22,US,in_app,vast,Mintegral,interstitial,1,30,interstitial video,538.18549,28549,23840,59,53,4,8,26,11.95,20.91,90.73,2,2,5
2023-11-14,US,in_app,image,Google,xlarge,0,0,banner static,108.68105,431582,381,25,0,4,11,14,27.96,84.89,103.84,3,4,4
2023-12-01,DE,in_app,image,AppLovin,mpu,0,0,banner static,3.754,30665,62,4,0,0,0,0,0,0,0,0,0,0
2023-11-03,CA,in_app,image,Google,mpu,0,0,banner static,4.77473,11778,10,1,0,0,0,0,0,0,0,0,0,0
2023-11-01,DE,in_app,vast,Unity,interstitial_landscape,1,45,rewarded video,1.05093,370,140,1,1,0,0,0,0,0,0,0,0,0
2023-11-12,US,in_app,image,IronSource,leaderboard,0,0,banner static,0.76399,6843,7,0,0,0,0,0,0,0,0,0,0,0
2023-11-10,US,in_app,vast,DT Exchange,interstitial_landscape,1,30,interstitial video,16.40577,845,420,2,2,0,0,0,0,0,0,0,0,0
2023-11-27,GB,in_app,image,Ogury,interstitial,0,0,interstitial static,0.36646,41,16,0,0,0,0,0,0,0,0,0,0,0
2023-11-29,US,in_app,vast,Mintegral,interstitial_landscape,1,30,interstitial video,33.84665,2536,1424,0,0,0,0,0,0,0,0,0,0,0
2023-11-23,US,in_app,vast,Smaato,interstitial_landscape,1,30,interstitial video,0.48807,169,86,1,1,0,0,0,0,0,0,0,0,0
2023-11-29,US,in_app,image,Mintegral,leaderboard,0,0,banner static,1.88426,13796,24,0,0,0,0,0,0,0,0,0,0,0
2023-11-26,GB,in_app,native,Inmobi,native,0,0,banner static,0.61576,26985,29,0,0,0,0,0,0,0,0,0,0,0
2023-11-02,GB,in_app,image,Bidmachine D,xlarge,0,0,banner static,3.44849,49480,82,9,1,0,0,0,0,0,0,0,0,0
2023-11-03,CA,in_app,vast,Vungle,interstitial,1,30,interstitial video,298.96823,27892,18148,12,10,0,0,0,0,0,0,0,0,0
2023-11-14,GB,in_app,image,DT Exchange,interstitial_landscape,0,0,interstitial static,9.11042,897,376,3,1,0,0,0,0,0,0,0,0,0
2023-11-16,DE,in_app,image,Inmobi,leaderboard,0,0,banner static,0.17924,5462,1,0,0,0,0,0,0,0,0,0,0,0
2023-11-03,DE,in_app,image,Mintegral,interstitial,0,0,interstitial static,7.95874,1812,53,0,0,0,0,0,0,0,0,0,0,0
2023-11-17,CA,in_app,image,DT Exchange,mpu,0,0,banner static,2.21504,7919,4,4,0,0,0,0,0,0,0,0,0,0
2023-12-02,GB,in_app,image,Google,xlarge,0,0,banner static,8.31665,263026,385,19,1,3,3,3,16.47059421,16.47059421,16.47059421,1,1,1
2023-12-03,GB,in_app,image,DT Exchange,interstitial_landscape,0,0,interstitial static,6.04105,666,336,0,0,0,0,0,0,0,0,0,0,0
2023-12-02,GB,in_app,image,Bidmachine D,interstitial_landscape,0,0,interstitial static,0.13679,20,11,0,0,0,0,0,0,0,0,0,0,0
2023-11-26,GB,in_app,image,Bidmachine D,xlarge,0,0,banner static,2.62959,60021,99,7,0,0,0,0,0,0,0,0,0,0
2023-11-01,US,in_app,vast,Vungle,interstitial_landscape,1,45,interstitial video,89.64921,6709,5250,3,2,0,1,1,0,1.99,1.99,0,1,1
2023-11-02,US,in_app,vast,AppLovin,interstitial,1,30,rewarded video,41.16026,4297,3814,0,0,0,0,0,0,0,0,0,0,0
2023-11-20,CA,in_app,vast,Unity,interstitial,1,30,interstitial video,1.28248,250,81,0,0,0,0,0,0,0,0,0,0,0
2023-11-21,US,in_app,image,IronSource,mpu,0,0,banner static,0.03131,375,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-30,US,in_app,image,Google,xlarge,0,0,banner static,12.45672,69008,72,8,0,0,0,0,0,0,0,0,0,0
2023-11-18,GB,in_app,native,AppLovin,native,0,0,banner static,0.65958,8285,7,0,0,0,0,0,0,0,0,0,0,0
2023-11-02,US,in_app,vast,Unity,interstitial,1,30,interstitial video,198.8956,15841,10056,9,9,1,1,11,5.99,5.99,41.88,1,1,2
2023-11-30,GB,in_app,image,Unity,xlarge,0,0,banner static,4.1019,19026,25,5,1,0,0,0,0,0,0,0,0,0
2023-11-05,CA,in_app,vast,Unity,interstitial,1,30,rewarded video,21.16826,2365,710,2,2,0,0,0,0,0,0,0,0,0
2023-11-21,DE,in_app,image,Google,xlarge,0,0,banner static,6.50228,170721,206,25,0,0,0,0,0,0,0,0,0,0
2023-11-10,US,in_app,vast,IronSource,interstitial,1,30,rewarded video,1.8906,155,15,0,0,0,0,0,0,0,0,0,0,0
2023-12-02,DE,in_app,native,AppLovin,native,0,0,banner static,0.49669,5068,71,0,0,0,0,0,0,0,0,0,0,0
2023-11-19,GB,in_app,vast,DT Exchange,interstitial,1,30,interstitial video,26.39392,2085,1013,0,0,0,0,0,0,0,0,0,0,0
2023-11-10,CA,in_app,vast,Unity,interstitial,1,30,interstitial video,136.6487,10239,3656,10,9,0,0,0,0,0,0,0,0,0
2023-11-19,GB,in_app,image,Unity,xlarge,0,0,banner static,8.44385,34286,101,11,0,0,0,0,0,0,0,0,0,0
2023-11-05,GB,in_app,image,DT Exchange,interstitial,0,0,interstitial static,59.57105,5720,2279,9,7,0,0,0,0,0,0,0,0,0
2023-11-06,GB,in_app,image,Google,interstitial_landscape,0,0,interstitial static,7.53914,1185,183,1,1,0,0,0,0,0,0,0,0,0
2023-11-20,DE,in_app,native,IronSource,native,0,0,banner static,0.48045,8231,2,1,0,0,0,0,0,0,0,0,0,0
2023-11-05,GB,in_app,image,Bidmachine D,interstitial,0,0,interstitial static,3.49224,426,172,1,1,0,0,3,0,0,10.7684172,0,0,1
2023-11-27,GB,in_app,native,AppLovin,native,0,0,banner static,0.23284,3396,8,0,0,0,0,0,0,0,0,0,0,0
2023-11-09,CA,in_app,image,IronSource,xlarge,0,0,banner static,1.4144,21568,10,0,0,0,0,0,0,0,0,0,0,0
2023-11-11,US,in_app,image,Mintegral,xlarge,0,0,banner static,3.31754,27585,14,4,0,0,0,0,0,0,0,0,0,0
2023-11-25,US,in_app,image,Mintegral,xlarge,0,0,banner static,86.82812,357586,218,24,0,1,1,1,7.99,7.99,7.99,0,0,0
2023-11-13,CA,in_app,image,Inmobi,leaderboard,0,0,banner static,0.27939,7880,9,0,0,0,0,0,0,0,0,0,0,0
2023-11-01,DE,in_app,vast,DT Exchange,interstitial,1,45,interstitial video,2.04818,335,130,0,0,0,0,0,0,0,0,0,0,0
2023-11-20,US,in_app,vast,Vungle,interstitial_landscape,1,30,interstitial video,17.08133,937,783,1,1,0,0,0,0,0,0,0,0,0
2023-11-09,US,in_app,vast,IronSource,interstitial,1,30,interstitial video,6.48058,471,104,1,0,0,0,0,0,0,0,0,0,0
2023-11-06,CA,in_app,image,Google,mpu,0,0,banner static,2.89112,9501,7,0,0,0,0,0,0,0,0,0,0,0
2023-11-05,US,in_app,vast,AppLovin,interstitial,1,30,interstitial video,65.8255,3583,1232,1,1,0,0,0,0,0,0,0,0,0
2023-11-02,GB,in_app,image,Vungle,interstitial_landscape,0,0,interstitial static,8.4663,666,87,0,0,0,0,0,0,0,0,0,0,0
2023-11-13,US,in_app,image,DT Exchange,leaderboard,0,0,banner static,12.96254,126674,113,7,0,0,0,5,0,0,8.95,0,0,1
2023-11-12,US,in_app,image,DT Exchange,xlarge,0,0,banner static,146.34852,609020,536,74,1,2,5,11,3.98,9.95,22.89,2,2,3
2023-11-30,DE,in_app,vast,Mintegral,interstitial,1,30,interstitial video,2.19225,395,329,2,2,0,0,0,0,0,0,0,0,0
2023-11-11,US,in_app,image,AppLovin,leaderboard,0,0,banner static,2.06659,31620,20,0,0,0,0,0,0,0,0,0,0,0
2023-11-28,CA,in_app,image,Chartboost,xlarge,0,0,banner static,10.70753,83544,78,6,0,0,0,0,0,0,0,0,0,0
2023-11-08,GB,in_app,image,AppLovin,xlarge,0,0,banner static,1.94331,48556,48,4,0,0,0,0,0,0,0,0,0,0
2023-12-02,GB,in_app,native,Rakuten,native,0,0,banner static,0.06325,95,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-29,GB,in_app,vast,DT Exchange,interstitial,1,30,interstitial video,12.16353,1343,641,5,5,0,0,0,0,0,0,0,0,0
2023-11-24,GB,in_app,image,Inmobi,xlarge,0,0,banner static,1.98213,54742,35,3,0,0,0,0,0,0,0,0,0,0
2023-11-04,GB,in_app,vast,Inmobi,interstitial,1,30,interstitial video,16.20418,1819,462,3,3,0,0,0,0,0,0,0,0,0
2023-11-18,CA,in_app,vast,Mintegral,interstitial,1,30,interstitial video,3.48979,582,130,0,0,0,0,0,0,0,0,0,0,0
2023-11-18,US,in_app,image,AppLovin,leaderboard,0,0,banner static,0.40662,9158,4,0,0,0,0,0,0,0,0,0,0,0
